Timestep	Duration (ma)	End Time (ma)	Elastic ehmin	Elastic ehmax	Total ehmin	Total ehmax	FS HMin Mode1												FS HMin Mode2												FS HMax Mode1												FS HMax Mode2												uF Porosity: Uniform aperture	MF Porosity: Uniform aperture	uF Porosity: Size-dependent aperture	MF Porosity: Size-dependent aperture	uF Porosity: Dynamic aperture	MF Porosity: Dynamic aperture	uF Porosity: Barton-Bandis aperture	MF Porosity: Barton-Bandis aperture	
							Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed	Fracture stage	Driving stress	a_uFP30	s_uFP30	a_uFP32	s_uFP32	a_MFP30	sII_MFP30	sIJ_MFP30	a_MFP32	s_MFP32	Theta_dashed									
32	2.72986534901567E-06	0.143286557196831	-0.000206615571968312	0.00122625	-0.00143286557196831	0	NotActivated	0	0.0025262784480502	0	0.00761362621113038	0	0.000222222222222222	0	0	0	0	0.961081643969607	Growing	102434.382689532	0.00235181067856752	0.000136023860608187	0.00599302592994468	0.000414089997983084	0.000555388061863058	5.36127588896578E-05	0	0.012363800016066	0.000769367392522508	0.909798490825537	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.50470953052724E-05	6.56658370429428E-06	2.63646256866818E-07	6.188859337378E-07	0	0	5.74094723959078E-06	3.45710534977122E-06	
33	2.65000822015689E-06	0.143289207205051	-0.000206642072050513	0.00122625	-0.00143289207205051	0	NotActivated	0	0.00252175036551949	0	0.00759997960464941	0	0.000222222222222222	0	0	0	0	0.959491861638829	Growing	102663.065535969	0.00234478835997448	0.000140362198327473	0.00596278797771609	0.000428362581983581	0.000559212759141449	5.58561471756904E-05	0	0.0127368773238762	0.000819887353070566	0.906602616346686	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.50322893179179E-05	6.77838233847338E-06	2.63365133797461E-07	6.38847484733123E-07	0	0	5.73458916629131E-06	3.56862732284443E-06	
34	2.5751006585363E-06	0.14329178230571	-0.000206667823057099	0.00122625	-0.0014329178230571	0	NotActivated	0	0.00251722230872239	0	0.00758633307572362	0	0.000222222222222222	0	0	0	0	0.957898862074675	Growing	102885.284223432	0.00233782776753357	0.000144698288507792	0.00593311486962194	0.000442678863141488	0.000562891777375729	5.8120299390147E-05	0	0.0131083232586079	0.000872036279346566	0.903406615652877	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.50177876399868E-05	6.99017976897723E-06	2.6309225471054E-07	6.58808922284726E-07	0	0	5.72839058741151E-06	3.6801492117503E-06	
35	2.50469825787857E-06	0.143294287003968	-0.000206692870039678	0.00122625	-0.00143294287003968	0	NotActivated	0	0.00251269427785172	0	0.00757268662493418	0	0.000222222222222222	0	0	0	0	0.956302832788782	Growing	103101.42752545	0.00233092604641385	0.000149032166561959	0.00590397688481828	0.000457038152117107	0.000566431414195092	6.0404807555441E-05	0	0.0134781347111363	0.000925817262435837	0.900210684272496	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.50035750666781E-05	7.20197598678605E-06	2.62827208286676E-07	6.78770245542515E-07	0	0	5.72234354107898E-06	3.79167099783903E-06	
36	2.43840832391438E-06	0.143296725412292	-0.000206717254122917	0.00122625	-0.00143296725412292	0	NotActivated	0	0.00250816627309988	0	0.00755904025286093	0	0.000222222222222222	0	0	0	0	0.954703945130002	Growing	103311.850327932	0.00232408055271539	0.000153363866706773	0.00587534666159145	0.000471439805303472	0.000569837512177826	6.27092830692367E-05	0	0.0138463085156784	0.00098123345012257	0.897015001620664	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49896375956212E-05	7.41377098290048E-06	2.62569616309836E-07	6.9873145365832E-07	0	0	5.71644069468133E-06	3.90319266330204E-06	
37	2.37588256638521E-06	0.143299101294858	-0.000206741012948581	0.00122625	-0.00143299101294858	0	NotActivated	0	0.0025036382946591	0	0.0075453939600832	0	0.000222222222222222	0	0	0	0	0.953102356079364	Growing	103516.877461036	0.0023172888325394	0.000157693422032128	0.00584719895143869	0.000485883221162159	0.000573115503485914	6.50333552637223E-05	0	0.014212841452095	0.00103828804456362	0.893819732794113	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49759623020853E-05	7.62556474832932E-06	2.6231913018762E-07	7.18692545784741E-07	0	0	5.7106752795973E-06	4.01471419109473E-06	
38	2.31681099605447E-06	0.143301418105854	-0.000206764181058541	0.00122625	-0.00143301418105854	0	NotActivated	0	0.00249911034272164	0	0.00753174774718041	0	0.000222222222222222	0	0	0	0	0.951498209802458	Growing	103716.807004349	0.00231054860363461	0.000162020864564612	0.00581951040456257	0.000500367836939772	0.000576270449046427	6.73766701079407E-05	0	0.0145777302479662	0.00109698430019308	0.890625030123503	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49625372300847E-05	7.83735727407962E-06	2.62075427919501E-07	7.38653521074212E-07	0	0	5.70504103423793E-06	4.12623556486825E-06	
39	2.26091680115378E-06	0.143303679022655	-0.000206786790226553	0.00122625	-0.00143303679022655	0	NotActivated	0	0.00249458241747998	0	0.00751810161473269	0	0.000222222222222222	0	0	0	0	0.949891638997515	Growing	103911.913149948	0.00230385773924449	0.000166346225326212	0.00579225938206647	0.000514893125718237	0.000579307073069951	6.97388890355655E-05	0	0.014940971580465	0.00115732552183099	0.887431034521487	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4949351297002E-05	8.04914855114801E-06	2.61838211445371E-07	7.58614378678186E-07	0	0	5.69953215415454E-06	4.23775676890875E-06	
40	2.20795202471761E-06	0.14330588697468	-0.0002068088697468	0.00122625	-0.0014330588697468	0	NotActivated	0	0.00249005451912699	0	0.00750445556332127	0	0.000222222222222222	0	0	0	0	0.948282766070661	Growing	104102.44869243	0.00229721425384265	0.000170669534388582	0.00576542579094468	0.000529458593758576	0.00058222979356476	7.21196878830882E-05	0	0.0153025620780533	0.00121931506297318	0.884237876657952	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49363942097556E-05	8.26093857051323E-06	2.6160720431839E-07	7.78575117746428E-07	0	0	5.69414324818225E-06	4.34927778808329E-06	
41	2.15769390049203E-06	0.14330804466858	-0.000206830446685805	0.00122625	-0.00143308044668581	0	NotActivated	0	0.00248552664785606	0	0.00749080959352898	0	0.000222222222222222	0	0	0	0	0.946671704164223	Growing	104288.647202741	0.002290616290495	0.00017499082092339	0.00573899093861368	0.000544063778103558	0.00058504274939847	7.45187559255085E-05	0	0.015662498322017	0.00128295632424275	0.881045677988358	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49236563908664E-05	8.47272732312988E-06	2.61382149655551E-07	7.9853573742643E-07	0	0	5.68886929975999E-06	4.46079860779136E-06	
42	2.10994173327146E-06	0.143310154610314	-0.000206851546103137	0.00122625	-0.00143310154610314	0	NotActivated	0	0.0024809988038612	0	0.00747716370594056	0	0.000222222222222222	0	0	0	0	0.945058558059633	Growing	104470.724932805	0.00228406210962851	0.000179310113249059	0.00571293740426141	0.000558708244409127	0.000587749824371493	7.69357949984084E-05	0	0.0160207768478597	0.00134825275198568	0.877854551656684	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.49111289130489E-05	8.68451479992269E-06	2.61162808327017E-07	8.18496236862869E-07	0	0	5.68370563270752E-06	4.57231921392138E-06	
43	2.06451423160023E-06	0.143312219124545	-0.000206872191245453	0.00122625	-0.00143312219124545	0	NotActivated	0	0.00247647098733718	0	0.00746351790114296	0	0.000222222222222222	0	0	0	0	0.943443424972814	Growing	104648.882489977	0.00227755007902083	0.00018362743887428	0.00568724892472538	0.000573391584978691	0.000590354668694727	7.93705186967966E-05	0	0.0163773941465677	0.00141520783699587	0.874664603290888	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48988034411668E-05	8.89630099178179E-06	2.60948957351502E-07	8.38456615197158E-07	0	0	5.67864788085457E-06	4.68383959281156E-06	
44	2.0212472181214E-06	0.143314240371763	-0.000206892403717635	0.00122625	-0.00143314240371763	0	NotActivated	0	0.0024719431984796	0	0.00744987217972569	0	0.000222222222222222	0	0	0	0	0.941826395257069	Growing	104823.306313903	0.00227107866485331	0.000187942824538573	0.00566191029296683	0.000588113416977597	0.00059286071820458	8.18226516423712E-05	0	0.0167323466657598	0.00148382511335629	0.871475931705894	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48866721805784E-05	9.10808588955803E-06	2.60740388470133E-07	8.58416871567011E-07	0	0	5.67369196101081E-06	4.7953597312143E-06	
45	1.97999165665247E-06	0.14331622036342	-0.000206912203634201	0.00122625	-0.0014331622036342	0	NotActivated	0	0.00246741543748497	0	0.00743622654228101	0	0.000222222222222222	0	0	0	0	0.940207553026085	Growing	104994.169983124	0.00226464642369307	0.000192256296250183	0.0056369072675023	0.000602873380808213	0.000595271211599192	8.42919288119415E-05	0	0.0170856308107338	0.0015541081573851	0.868288629526699	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48747278310391E-05	9.31986948405942E-06	2.60536906875392E-07	8.78377005106104E-07	0	0	5.66883404884338E-06	4.90687961626432E-06	
46	1.94061194601682E-06	0.143318160975366	-0.000206931609753661	0.00122625	-0.00143318160975366	0	NotActivated	0	0.00246288770455082	0	0.00742258098940418	0	0.000222222222222222	0	0	0	0	0.938586976707696	Growing	105161.635374465	0.00225825199528953	0.000196567879321491	0.00561222649139817	0.000617671138628259	0.000597589205938628	8.67780949206411E-05	0	0.0174372429454182	0.00162606058667623	0.865102783742273	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48629635454586E-05	9.53165176604722E-06	2.60338330075309E-07	8.98337014943704E-07	0	0	5.66407055729298E-06	5.01839923544927E-06	
47	1.90298443950695E-06	0.143320063959806	-0.000206950639598056	0.00122625	-0.00143320063959806	0	NotActivated	0	0.00245835999987573	0	0.00740893552169369	0	0.000222222222222222	0	0	0	0	0.936964739537444	Growing	105325.853694635	0.0022518940960871	0.000200877598402218	0.00558785541963684	0.000632506372997477	0.000599817590617501	8.92809038543781E-05	0	0.0177871793932397	0.00169968605922596	0.861918476199266	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48513728929073E-05	9.74343272623283E-06	2.60144486875921E-07	9.18296900204383E-07	0	0	5.65939811721305E-06	5.1299185765832E-06	
48	1.86699615590295E-06	0.143321930955962	-0.000206969309559615	0.00122625	-0.00143321930955962	0	NotActivated	0	0.0024538323236594	0	0.00739529013975144	0	0.000222222222222222	0	0	0	0	0.935340909999619	Growing	105486.966400615	0.00224557151336913	0.000205185477510539	0.00556378225383358	0.000647378785639287	0.00060195909998959	9.18001181466156E-05	0	0.0181354364379122	0.00177498827263724	0.858735784043213	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48399498253555E-05	9.95521235527472E-06	2.59955216467493E-07	9.38256660007722E-07	0	0	5.65481355996166E-06	5.24143762778228E-06	
49	1.83254365376107E-06	0.143323763499615	-0.000206987634996153	0.00122625	-0.00143323763499615	0	NotActivated	0	0.00244930467610275	0	0.00738164484418289	0	0.000222222222222222	0	0	0	0	0.933715552222348	Growing	105645.106022889	0.00223928309996016	0.000209491540062323	0.00553999588342542	0.00066228809630584	0.000604016324799625	9.43355084951711E-05	0	0.0184820103241563	0.0018519709633951	0.855554780113803	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48286886477004E-05	1.01669906437757E-05	2.59770367602022E-07	9.58216293468058E-07	0	0	5.65031390171354E-06	5.3529563774425E-06	
50	1.79953204533514E-06	0.143325563031661	-0.000207005630316606	0.00122625	-0.00143325563031661	0	NotActivated	0	0.00244477705740792	0	0.0073679996355973	0	0.000222222222222222	0	0	0	0	0.932088726332352	Growing	105800.396903593	0.0022330277694231	0.000213795808898625	0.00551648583257439	0.000677234041736159	0.000605991722556821	9.68868533152139E-05	0	0.0188268972583537	0.00193063790620675	0.852375533299829	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48175839906972E-05	1.03787675822802E-05	2.59589797851263E-07	9.78175799694224E-07	0	0	5.6458963292911E-06	5.46447481421928E-06	
51	1.76787413034607E-06	0.143327330905791	-0.00020702330905791	0.00122625	-0.00143327330905791	0	NotActivated	0	0.00244024946777837	0	0.00735435451460782	0	0.000222222222222222	0	0	0	0	0.930460488774223	Growing	105952.955859898	0.0022268044916961	0.000218098306311556	0.00549324221212871	0.000692216374698303	0.000607887626967159	9.94539383250778E-05	0	0.019170093409143	0.00201099291340086	0.849198108858675	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.48066307864607E-05	1.05905431612719E-05	2.59413372935965E-07	9.98135177789327E-07	0	0	5.64155818734079E-06	5.57599292700865E-06	
52	1.73748963293316E-06	0.143329068395424	-0.000207040683954239	0.00122625	-0.00143329068395424	0	NotActivated	0	0.00243572190741891	0	0.00734070948183167	0	0.000222222222222222	0	0	0	0	0.92883089259838	Growing	106102.892781561	0.00222061228912128	0.000222399054068689	0.00547025567607256	0.000707234863107467	0.00060970625652649	0.000102036556161882	0	0.0195115949079615	0.00209303983438118	0.846022568704491	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47958242462492E-05	1.08023173711714E-05	2.59240966118259E-07	1.01809442685052E-06	0	0	5.63729696670356E-06	5.68751070492995E-06	
53	1.70830452773822E-06	0.143330776699952	-0.000207057766999517	0.00122625	-0.00143330776699952	0	NotActivated	0	0.00243119437653572	0	0.00732706453789031	0	0.000222222222222222	0	0	0	0	0.927199987721334	Growing	106250.31117031	0.00221445023282336	0.000226698073436074	0.00544751738196819	0.000722289289212899	0.000611449722363712	0.000104634506024277	0	0.0198513978495371	0.00217678255512995	0.842848971668692	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4785159840279E-05	1.10140902023335E-05	2.59072457650174E-07	1.03805354596879E-06	0	0	5.63311029384783E-06	5.79902813730975E-06	
54	1.6802504432052E-06	0.143332456950395	-0.000207074569503949	0.00122625	-0.00143332456950395	0	NotActivated	0	0.00242666687533646	0	0.0073134196834095	0	0.000222222222222222	0	0	0	0	0.925567821161378	Growing	106395.308627734	0.00220831743940126	0.000230995385199975	0.00542501895495754	0.000737379448847231	0.000613120035412315	0.000107247593339936	0	0.0201894982923348	0.00226222499775737	0.839677373735895	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47746332793505E-05	1.12258616450461E-05	2.5890773427214E-07	1.05801253422877E-06	0	0	5.62899592125017E-06	5.91054521366717E-06	
55	1.65326413195917E-06	0.143334110214527	-0.000207091102145268	0.00122625	-0.00143334110214527	0	NotActivated	0	0.00242213940403025	0	0.00729977491901954	0	0.000222222222222222	0	0	0	0	0.923934437252457	Growing	106537.977297488	0.00220221306790064	0.000235291009687435	0.00540275245494425	0.000752505150732553	0.000614719112979084	0.000109875629455625	0	0.0205258922589608	0.00234937112009306	0.836507828258041	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47642404980915E-05	1.14376316895269E-05	2.58746688756144E-07	1.07797139070851E-06	0	0	5.62495171862297E-06	6.02206192369992E-06	
56	1.62728699964818E-06	0.143335737501526	-0.000207107375015265	0.00122625	-0.00143335737501527	0	NotActivated	0	0.00241761196282776	0	0.00728613024535532	0	0.000222222222222222	0	0	0	0	0.922299877838573	Growing	106678.404266816	0.00219613631703867	0.000239584966785739	0.00538071034662336	0.000767666215838192	0.000616248784770663	0.00011251843134796	0	0.0208605757365276	0.00243822491531704	0.83334038614907	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47539776396518E-05	1.16494003259223E-05	2.58589219488821E-07	1.09793011447932E-06	0	0	5.62097566490079E-06	6.13357825727172E-06	
57	1.60226468483497E-06	0.143337339766211	-0.000207123397662113	0.00122625	-0.00143337339766211	0	NotActivated	0	0.00241308455194124	0	0.00727248566305648	0	0.000222222222222222	0	0	0	0	0.920664182450825	Growing	106816.67193183	0.00219008642265605	0.000243877275960838	0.00535888547206611	0.000782862476785581	0.000617710798431522	0.000115175821353111	0	0.0211935446769834	0.0025287904116267	0.830175096062239	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47438410416974E-05	1.18611675443051E-05	2.58435230090361E-07	1.11788870460559E-06	0	0	5.61706584090764E-06	6.24509420440036E-06	
58	1.57814668361168E-06	0.143338917912895	-0.000207139179128949	0.00122625	-0.00143338917912895	0	NotActivated	0	0.00240855717158452	0	0.00725884117276751	0	0.000222222222222222	0	0	0	0	0.919027388468915	Growing	106952.858330408	0.00218406265537414	0.000248167956274846	0.00533727102560174	0.000798093777296216	0.000619106824640809	0.000117847626913898	0	0.0215247949974072	0.00262107167193737	0.827012004551909	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.4733827223576E-05	1.20729333346723E-05	2.58284629065591E-07	1.13784716014457E-06	0	0	5.61322042263669E-06	6.35660975524648E-06	
59	1.55488601348043E-06	0.143340472798908	-0.000207154727989084	0.00122625	-0.00143340472798908	0	NotActivated	0	0.00240402982197312	0	0.00724519677513789	0	0.000222222222222222	0	0	0	0	0.917389531268707	Growing	107087.037446057	0.00217806431843725	0.000252457026402624	0.00531586053076829	0.000813359971678995	0.000620438461810187	0.000120533680342881	0	0.0218543225802734	0.00271507279361423	0.823851156221412	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47239328745359E-05	1.22846976869438E-05	2.58137329484011E-07	1.15780548014623E-06	0	0	5.60943767508162E-06	6.46812490010339E-06	
60	1.53243891178087E-06	0.14334200523782	-0.000207170052378202	0.00122625	-0.0014334200523782	0	NotActivated	0	0.00239950250332423	0	0.00723155247082222	0	0.000222222222222222	0	0	0	0	0.915750644357288	Growing	107219.27948579	0.00217209074572277	0.000256744504647548	0.00529464781913029	0.000828660924353665	0.0006217072404201	0.000123233818600176	0	0.0221821232736874	0.00281079790823332	0.820692593858405	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47141548428964E-05	1.24964605909604E-05	2.57993248685952E-07	1.17776366365306E-06	0	0	5.60571594656617E-06	6.57963962938726E-06	
61	1.51076456460629E-06	0.143343516002385	-0.000207185160023848	0.00122625	-0.00143343516002385	0	NotActivated	0	0.00239497521585679	0	0.00721790826048031	0	0.000222222222222222	0	0	0	0	0.914110759496752	Growing	107349.651134563	0.00216614129990352	0.000261030408956498	0.00527362701078406	0.000843996509407394	0.000622914627027858	0.000125947883084854	0	0.0225081928915933	0.00290825118136956	0.817536358558974	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.47044901260792E-05	1.27082220364815E-05	2.57852308012323E-07	1.19772170969994E-06	0	0	5.60205366352391E-06	6.69115393362806E-06	
62	1.48982486265382E-06	0.143345005827247	-0.000207200058272474	0.00122625	-0.00143345005827247	0	NotActivated	0	0.0023904479597915	0	0.00720426414477731	0	0.000222222222222222	0	0	0	0	0.912469906817827	Growing	107478.2157887	0.00216021537074831	0.000265314756934114	0.00525279249639127	0.000859366610181786	0.000624062027977317	0.000128675719438871	0	0.0228325272139573	0.00300743681241019	0.81438248984159	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	NotActivated	0	0.00266666666666667	0	0.00803672423574332	0	0.000222222222222222	0	0	0	0	1	1.46949358614185E-05	1.29199820131838E-05	2.57714432555707E-07	1.21767961731391E-06	0	0	5.59844932568601E-06	6.80266780346093E-06	
